1.000000000000000000e+00,9.945381772082911853e-01,9.980057119266898535e-01,9.981154442294714046e-01,9.973221008832919843e-01,9.987424806918390185e-01,9.979949053295376071e-01,9.990965322834433060e-01,9.981029896083688513e-01,9.968032177499848157e-01,9.975480448166654801e-01,9.970505157111627659e-01,9.990212362590917827e-01,9.944296972130645118e-01,9.993493654667430226e-01,9.986329948478220864e-01,9.978439315805740506e-01,9.988239842107139443e-01,9.972385808644033123e-01,9.986594338473354648e-01,9.989323860397657517e-01,9.988311243175407306e-01,9.988381627910020155e-01,9.991139146319755193e-01,9.977565012006864853e-01,9.980060325699242618e-01,9.988126492355461350e-01,9.988693128271769472e-01,9.983507812967560291e-01,9.962629828228414253e-01,9.989156002307999493e-01,9.981539539537277461e-01,9.970053436925392365e-01,9.960003728579263083e-01,9.981666260277913816e-01,9.987445307276583417e-01,9.985177561793999734e-01,9.988340185064079613e-01,9.973893288941367841e-01,9.946461598649624092e-01,9.978786481086465709e-01,9.981394689317670821e-01,9.977483990482167719e-01,9.991491873811084723e-01,9.984828139372705635e-01,9.983698976343591269e-01,9.991018579945929456e-01,9.982851591559631643e-01,9.977742324020019149e-01,9.982653138845500873e-01,9.985735447328829562e-01,9.970462124749360777e-01,9.990932256772476761e-01,9.981685024257959116e-01,9.985771608461506688e-01,9.988108692705732761e-01,9.965330230040426729e-01,9.990310545671147180e-01,9.978254962031766206e-01,9.972704263083514986e-01,9.989825574491422167e-01,9.987951062643070088e-01,9.964845944394647992e-01,9.982906623917500166e-01,9.981019542954973067e-01,9.975144454588781295e-01,9.989942942500741330e-01,9.983721286785032234e-01,9.992714420721453550e-01,9.986788577645846487e-01,9.981484432402719653e-01,9.982508429104341996e-01,9.984520138099416409e-01,9.964794162064888328e-01,9.974419754277232819e-01,9.985456588338608164e-01,9.985730005376088902e-01,9.962379224000464939e-01,9.985200225685391118e-01,9.949217138991653941e-01,9.979088635614551395e-01,9.983271751727705867e-01,9.979979254985359427e-01,9.990081966074710884e-01,9.985803519190487032e-01,9.980928166202486240e-01,9.976499026767972067e-01,9.981247525144077981e-01,9.989270101307845540e-01,9.989915294704733162e-01,9.949272909814256272e-01,9.993878996334958353e-01,9.989323045352900277e-01
9.945381772082911853e-01,1.000000000000000000e+00,9.957157758690505789e-01,9.954761363681025044e-01,9.954537823129812057e-01,9.947287628228100864e-01,9.921660367703717398e-01,9.940879207709053533e-01,9.951179181945795094e-01,9.900708329707340605e-01,9.925619864804380299e-01,9.897789462813428862e-01,9.948663159606879747e-01,9.939150196054783448e-01,9.938726635044934365e-01,9.922647595558130584e-01,9.950837151436582317e-01,9.941164649761389249e-01,9.914755603431903985e-01,9.956848087267331504e-01,9.924438126348039679e-01,9.930756273385979993e-01,9.944129160417735092e-01,9.935165941730482730e-01,9.942219559561309428e-01,9.912091932309402553e-01,9.933558714864415551e-01,9.928925676121584942e-01,9.919009775398226481e-01,9.935186775555657768e-01,9.956398027184071298e-01,9.920714155537324608e-01,9.902607852384280873e-01,9.934395840930397847e-01,9.945445975550174511e-01,9.952634625699101623e-01,9.923072822735812260e-01,9.934713402557509010e-01,9.965570946908504091e-01,9.934602269076736603e-01,9.949233505790302523e-01,9.927067855826684495e-01,9.957004401080854494e-01,9.936619056937542327e-01,9.934172154731030213e-01,9.956924543190270871e-01,9.932433894193321011e-01,9.927770926697944143e-01,9.922711415636062959e-01,9.943870906944527466e-01,9.932688924491598348e-01,9.950332272289544866e-01,9.943054664560564415e-01,9.926723991844157435e-01,9.950842353430461307e-01,9.942435908056864724e-01,9.944679008152027544e-01,9.945504016986796980e-01,9.934969708920829978e-01,9.924577163122859647e-01,9.954859882189425191e-01,9.926211337899689680e-01,9.909151211872198051e-01,9.972632115195757541e-01,9.920619590702736135e-01,9.929270630367723616e-01,9.928571669268972943e-01,9.933781565854622464e-01,9.944763990604116310e-01,9.933506261146629601e-01,9.948244213997172736e-01,9.923512848276940801e-01,9.953157067067343045e-01,9.947594364379906962e-01,9.925392855159285155e-01,9.940442221587545424e-01,9.936897278510897769e-01,9.906512486873272350e-01,9.947675219615700337e-01,9.943321922444536831e-01,9.950186078111681320e-01,9.938758025372631533e-01,9.912658239861859011e-01,9.933599449797213543e-01,9.961995871422208992e-01,9.940932607639041407e-01,9.944595930402500006e-01,9.943643584072198172e-01,9.936034177786073895e-01,9.945531209908675674e-01,9.905668196526067337e-01,9.938525907275002069e-01,9.932206058075723210e-01
9.980057119266898535e-01,9.957157758690505789e-01,1.000000000000000000e+00,9.993229704258222990e-01,9.969795565624297584e-01,9.974582599798661464e-01,9.978178384018751013e-01,9.975107582668519823e-01,9.991750184582269823e-01,9.951419959694635109e-01,9.961316869437527588e-01,9.951544175699661432e-01,9.985840547866619010e-01,9.949231176597006510e-01,9.977886664855537546e-01,9.975230600308665485e-01,9.987362324512081280e-01,9.983060671311085876e-01,9.964587463081605589e-01,9.981436448965566033e-01,9.974471003687547244e-01,9.972342997012785260e-01,9.986766425867870112e-01,9.979073201209609500e-01,9.988899030141538127e-01,9.965158582279552979e-01,9.978965921696850705e-01,9.966216598789999770e-01,9.967847239460048137e-01,9.954549836430502952e-01,9.986444565641060533e-01,9.964250399439549266e-01,9.956473523149927951e-01,9.946980314947090340e-01,9.978398646703471320e-01,9.980785008651130719e-01,9.976306598003271686e-01,9.976581152206178693e-01,9.985814613891704772e-01,9.944031504559039947e-01,9.983709429098083232e-01,9.970884399289253741e-01,9.991108105920970539e-01,9.979184151518800672e-01,9.978939322612979668e-01,9.988340633297401183e-01,9.980289980067251765e-01,9.975130674898197158e-01,9.974857901175249175e-01,9.988425454322265029e-01,9.972476578850618667e-01,9.990646324993740501e-01,9.970734515571563206e-01,9.976339664541878927e-01,9.985899823795869601e-01,9.965933716379221652e-01,9.986573727025067626e-01,9.986076513599432269e-01,9.972185956297794363e-01,9.962013431771585825e-01,9.984477025600670963e-01,9.969121140009706838e-01,9.955130351424370527e-01,9.984361530563422571e-01,9.968675157274129450e-01,9.959463457759307747e-01,9.978847263625357789e-01,9.974334514935945251e-01,9.976775586544215368e-01,9.978149455645775046e-01,9.992292679062192429e-01,9.975329471946741133e-01,9.994243441619963253e-01,9.966350989148133888e-01,9.961141501811713317e-01,9.975507819205329252e-01,9.972951168529294863e-01,9.956300218581639605e-01,9.990179382112243101e-01,9.953575444918179027e-01,9.970635041396912479e-01,9.969984265303327708e-01,9.961602934130510123e-01,9.972277523723647175e-01,9.987318368773763222e-01,9.986942096533265589e-01,9.981930570395423086e-01,9.976118661666029119e-01,9.970946138327700936e-01,9.978129186961913755e-01,9.936991664717700345e-01,9.982019254442188183e-01,9.972067540180145073e-01
9.981154442294714046e-01,9.954761363681025044e-01,9.993229704258222990e-01,1.000000000000000000e+00,9.976672742166702301e-01,9.975527291209796976e-01,9.980503044045566652e-01,9.979104345750209326e-01,9.988853858060390278e-01,9.961033421874407878e-01,9.961796488027671037e-01,9.960097427073829612e-01,9.986468659965974659e-01,9.946048173174253382e-01,9.977940110930318962e-01,9.978437298171817238e-01,9.987177379803249266e-01,9.984061289982446574e-01,9.968409650947422929e-01,9.981934748932598245e-01,9.977664552920191277e-01,9.975091607765702584e-01,9.991018125812114459e-01,9.981563592407298735e-01,9.985253679157241047e-01,9.968494573995452246e-01,9.981744494026255632e-01,9.967354967504410412e-01,9.963830012301200245e-01,9.953071387845013884e-01,9.986441066897799868e-01,9.970111235497444158e-01,9.963953564479576253e-01,9.952860156571293748e-01,9.987175558821789201e-01,9.986771303927290955e-01,9.981990464431120813e-01,9.979403158124763307e-01,9.984387843222891634e-01,9.949764743288338487e-01,9.985121488308865700e-01,9.972480630935228740e-01,9.992605446147548864e-01,9.983256417357376789e-01,9.984100936732861475e-01,9.988024091363300050e-01,9.981744060189924328e-01,9.973809474409139897e-01,9.977143352818355071e-01,9.986574033399229222e-01,9.980024614113628401e-01,9.989808408143155960e-01,9.975003554222725555e-01,9.980235782479530693e-01,9.986328769688281870e-01,9.975438977698490861e-01,9.988165747699730979e-01,9.989501720883411373e-01,9.975616078957766364e-01,9.964076252263727174e-01,9.983751385921618704e-01,9.973206814980235535e-01,9.956056302339079123e-01,9.983617311501405966e-01,9.972707412786860903e-01,9.958921308249688575e-01,9.979813067059688514e-01,9.973528936518664123e-01,9.978707337404844058e-01,9.974147982052306016e-01,9.990150468630161207e-01,9.977606977187455373e-01,9.994030165086635886e-01,9.969132801085773821e-01,9.973692994404237400e-01,9.973098893430991652e-01,9.981577994136940912e-01,9.964365245118498304e-01,9.989749334390971569e-01,9.954388534029271485e-01,9.978351131957768905e-01,9.970672122728663211e-01,9.967899526627372886e-01,9.975325056133501622e-01,9.982873643338683323e-01,9.991615161740555751e-01,9.980946824819060259e-01,9.981498688379848439e-01,9.971535643028153206e-01,9.979222973194253887e-01,9.944232839138891222e-01,9.981062176292549992e-01,9.975056939295248171e-01
9.973221008832919843e-01,9.954537823129812057e-01,9.969795565624297584e-01,9.976672742166702301e-01,1.000000000000000000e+00,9.967322999146454032e-01,9.964307023748031344e-01,9.973633533270366280e-01,9.967804296096496319e-01,9.941259505079134140e-01,9.944140496544512375e-01,9.942118769673791157e-01,9.971595042632804828e-01,9.955029076225759832e-01,9.971316327188267659e-01,9.960594670702233033e-01,9.978241919490724587e-01,9.969532144985558952e-01,9.948679585638463552e-01,9.977494027214817152e-01,9.965602731326983488e-01,9.961724756299495942e-01,9.973754248228299257e-01,9.966285393309833873e-01,9.977916418295927903e-01,9.954774081507595795e-01,9.965988238065847105e-01,9.963920090898997772e-01,9.949422550021513878e-01,9.936996533980009261e-01,9.976975875437585906e-01,9.950113551654390376e-01,9.942893957096937685e-01,9.966555064898117156e-01,9.975052605463526900e-01,9.977569776804646740e-01,9.961482388839253410e-01,9.972300233300417371e-01,9.978625693478218039e-01,9.953498339241114712e-01,9.966047720041115721e-01,9.962889893469122349e-01,9.977737693800755592e-01,9.971659626741540272e-01,9.964172533323941705e-01,9.986406096488970041e-01,9.966600052124648945e-01,9.954152025307085871e-01,9.955799919137066079e-01,9.966711137370357632e-01,9.968889109586894781e-01,9.975003536368501900e-01,9.974464127288910076e-01,9.962940929358230502e-01,9.964164892583226019e-01,9.971229496836576667e-01,9.977356587098098473e-01,9.978206975716789051e-01,9.964477245374778747e-01,9.938203758557603296e-01,9.974655823779842168e-01,9.963492600166812263e-01,9.939639965221125362e-01,9.979775713957531602e-01,9.952461706075484971e-01,9.937433544616448566e-01,9.966423634537184828e-01,9.968264938537583220e-01,9.972293832269930602e-01,9.963299357321733218e-01,9.977067071049632307e-01,9.954490059520939571e-01,9.973128877264342274e-01,9.959510285708393917e-01,9.954383532731077011e-01,9.962846688591576738e-01,9.971138500871347121e-01,9.938447368545516580e-01,9.974993714582104376e-01,9.950182980322165305e-01,9.973041640583447665e-01,9.957714117365638051e-01,9.949115127743338727e-01,9.963977881299780348e-01,9.980401238361280569e-01,9.972142902528601249e-01,9.984203834376201847e-01,9.963009317690365574e-01,9.964958192815183136e-01,9.968221412395731340e-01,9.916160478286886182e-01,9.967540884406216328e-01,9.957437860007896102e-01
9.987424806918390185e-01,9.947287628228100864e-01,9.974582599798661464e-01,9.975527291209796976e-01,9.967322999146454032e-01,1.000000000000000000e+00,9.970767875090474908e-01,9.990094675743206309e-01,9.976125235102335509e-01,9.960839026430577947e-01,9.976709667637960743e-01,9.964556820706856888e-01,9.986325198732882713e-01,9.946003188466692180e-01,9.987009679020427688e-01,9.981978436258660548e-01,9.969376504654285931e-01,9.985474874222296515e-01,9.967433025058207718e-01,9.987057989157904769e-01,9.985151278686557053e-01,9.988602574448051108e-01,9.985276870084222045e-01,9.988110635741799248e-01,9.964193000786853993e-01,9.973087437896274166e-01,9.980221480901432241e-01,9.984674204841642586e-01,9.981649074736279603e-01,9.963142078407687396e-01,9.985785908691692248e-01,9.977249877845356663e-01,9.963711671579170703e-01,9.962563513563077455e-01,9.983436329757459093e-01,9.986097077458938598e-01,9.979862475539650335e-01,9.985635465581341741e-01,9.973683139066503722e-01,9.947805455876873593e-01,9.974581992716753387e-01,9.978465131835478896e-01,9.970323864690872062e-01,9.985504818287000983e-01,9.981448964932968515e-01,9.983248339494436019e-01,9.988457104034923484e-01,9.985626233553360764e-01,9.975248167919792408e-01,9.978469845799010640e-01,9.976927864099445209e-01,9.966627743655842586e-01,9.983596030862261772e-01,9.976419472844620939e-01,9.986326083258914021e-01,9.987874013367507020e-01,9.957268177772138351e-01,9.986021079848579340e-01,9.975659926036718472e-01,9.972228623775363232e-01,9.988348448345122366e-01,9.982106068480381955e-01,9.962871099335409708e-01,9.978065244029551417e-01,9.979287134480639976e-01,9.975692488700055316e-01,9.985140099512949119e-01,9.980977004777676909e-01,9.992518181050425996e-01,9.979789433591887970e-01,9.974635269736340515e-01,9.982265831588026384e-01,9.979679674053522076e-01,9.969021734966215798e-01,9.974417886069051331e-01,9.983308505925947429e-01,9.987504449778912274e-01,9.959606691968780900e-01,9.982175379382699498e-01,9.952552064276461996e-01,9.967343664155630112e-01,9.980718718894130426e-01,9.977517711197251282e-01,9.986489229124265732e-01,9.985008633632094233e-01,9.976005911335958931e-01,9.970546802579935974e-01,9.977803082912838351e-01,9.986286175264899034e-01,9.993098827851913946e-01,9.943816832389957838e-01,9.990060266259880306e-01,9.986595699579944307e-01
9.979949053295376071e-01,9.921660367703717398e-01,9.978178384018751013e-01,9.980503044045566652e-01,9.964307023748031344e-01,9.970767875090474908e-01,1.000000000000000000e+00,9.980702066509540282e-01,9.979623664739531996e-01,9.973209045896960223e-01,9.964947810381620252e-01,9.976605505163619325e-01,9.987535398019851129e-01,9.942943917582235391e-01,9.978205710357508362e-01,9.986836754210618450e-01,9.976138636566639351e-01,9.982253306695579864e-01,9.980860521454429923e-01,9.968545818726258778e-01,9.981511254533176336e-01,9.975664217243526144e-01,9.985743384337902873e-01,9.985239533773864196e-01,9.977869214531712716e-01,9.974914352328844158e-01,9.982993256102649093e-01,9.972980285246076937e-01,9.968789896036103215e-01,9.957246031416416843e-01,9.977637120876252652e-01,9.982466871778458151e-01,9.985613113084683690e-01,9.953446710340152492e-01,9.982125982076525128e-01,9.979626206313818582e-01,9.986875711363144559e-01,9.987162210640718740e-01,9.964184589549989202e-01,9.941372101030503394e-01,9.983076796526684227e-01,9.973638483557026868e-01,9.971678421509415635e-01,9.985315840613988581e-01,9.985420456150196911e-01,9.978038046165716990e-01,9.985239916271996252e-01,9.972239176101318492e-01,9.991143270673591426e-01,9.983152722686573499e-01,9.975920952406044373e-01,9.971295911608635265e-01,9.973978110284136278e-01,9.990072107205927310e-01,9.974950668890941730e-01,9.969781914168416304e-01,9.973399317602196223e-01,9.988560495499465564e-01,9.977657868458903456e-01,9.968678205866156050e-01,9.974183172892133742e-01,9.977004511110170171e-01,9.955022839127228851e-01,9.967466834159892652e-01,9.978658452770349241e-01,9.967676843218994387e-01,9.986819160197397682e-01,9.980853844109511819e-01,9.974221864701564577e-01,9.979267389576561564e-01,9.981288145011864010e-01,9.985706600791113274e-01,9.983879232263912495e-01,9.959724866982984093e-01,9.968373346511560928e-01,9.976615510809637710e-01,9.978573434139328402e-01,9.973874556944271053e-01,9.985118939515862380e-01,9.933698071921465145e-01,9.970250534796006869e-01,9.979348075635170456e-01,9.974738487181453728e-01,9.977288072133433383e-01,9.974715218894608659e-01,9.984344604153655434e-01,9.970080592565214728e-01,9.974208816504185338e-01,9.977213607558432784e-01,9.975450057873475052e-01,9.947873858885617482e-01,9.982165170048564740e-01,9.979418755188499413e-01
9.990965322834433060e-01,9.940879207709053533e-01,9.975107582668519823e-01,9.979104345750209326e-01,9.973633533270366280e-01,9.990094675743206309e-01,9.980702066509540282e-01,1.000000000000000000e+00,9.977737335544395458e-01,9.977802751116564561e-01,9.978435386578100585e-01,9.978514903104827027e-01,9.987639422236370690e-01,9.957445544849161667e-01,9.994551294139382147e-01,9.993700702905786715e-01,9.971953615939879167e-01,9.989687846434606167e-01,9.981800264476023976e-01,9.986840315990666017e-01,9.994400845618932605e-01,9.991248235825450630e-01,9.988937776398693069e-01,9.992703651862949732e-01,9.971871494683278714e-01,9.986184809842543197e-01,9.990734054131077402e-01,9.990819725110284821e-01,9.982208844303820383e-01,9.965400359316017864e-01,9.987681005988938709e-01,9.986324437461393533e-01,9.973872729176355145e-01,9.975390180660892447e-01,9.990375034093257334e-01,9.989708433961408396e-01,9.989844715175538736e-01,9.993915708289015098e-01,9.973508212193673561e-01,9.957520267918592571e-01,9.980577560611795240e-01,9.986843527394121400e-01,9.974360650176757881e-01,9.989562319028679749e-01,9.985241405054388064e-01,9.985803024950790086e-01,9.991569369973909431e-01,9.983650845666083296e-01,9.986705092647686355e-01,9.982115302219248809e-01,9.986550009701403718e-01,9.971131189452692167e-01,9.989870509354938921e-01,9.984134366078660783e-01,9.986232491831293911e-01,9.989757822236010609e-01,9.965397705210927715e-01,9.992561987429641190e-01,9.987659436573512739e-01,9.976675411641108271e-01,9.985526850575247026e-01,9.993238338172160118e-01,9.972817970440138735e-01,9.978525152896762229e-01,9.989176960603494138e-01,9.980938038446981464e-01,9.993580369247798689e-01,9.986179320416350702e-01,9.990736642902426912e-01,9.988759076707545148e-01,9.980801756211058473e-01,9.986946036065290633e-01,9.984395137824131350e-01,9.969647336583402630e-01,9.980292660488493395e-01,9.987945864389843331e-01,9.993502643481457781e-01,9.968482634513791130e-01,9.986402863389184370e-01,9.946469877528612002e-01,9.976717849676943750e-01,9.988468113539699100e-01,9.980337122607305655e-01,9.990186079901215432e-01,9.985573759540122829e-01,9.983882902334075826e-01,9.980300567123679967e-01,9.982229842656402674e-01,9.993558683937765474e-01,9.989511745627742689e-01,9.955166985260698320e-01,9.992828118952666872e-01,9.987872507893951202e-01
9.981029896083688513e-01,9.951179181945795094e-01,9.991750184582269823e-01,9.988853858060390278e-01,9.967804296096496319e-01,9.976125235102335509e-01,9.979623664739531996e-01,9.977737335544395458e-01,1.000000000000000000e+00,9.953984222210214838e-01,9.965954823272724639e-01,9.956992468721951317e-01,9.986283031146842015e-01,9.950163053416222203e-01,9.978420040626798659e-01,9.977713563676753328e-01,9.986721960789758379e-01,9.985215525333219766e-01,9.961651315934230144e-01,9.983218075883767417e-01,9.976886555139334867e-01,9.977961516212464632e-01,9.983184982380842731e-01,9.981502765793661691e-01,9.977133235640492925e-01,9.967702670021503231e-01,9.981762812296088860e-01,9.973766622252266956e-01,9.969488943455032670e-01,9.952708663712820369e-01,9.980136797572788376e-01,9.971766956001952842e-01,9.960210166008364174e-01,9.953758281541408293e-01,9.978331748650696165e-01,9.981884887947933827e-01,9.977160761120830168e-01,9.978381387005422765e-01,9.982785296013708676e-01,9.951556604433546838e-01,9.977809611572650006e-01,9.972123434537963904e-01,9.986348994226540432e-01,9.982213760314381235e-01,9.979941504017790788e-01,9.985979993077599426e-01,9.981134499636672430e-01,9.973752676067371148e-01,9.975970684647560427e-01,9.991441531574655199e-01,9.969418780073389108e-01,9.981655284145638518e-01,9.980014666966423587e-01,9.973571816552799785e-01,9.982059727730576704e-01,9.970750924089319955e-01,9.978407278356387078e-01,9.983262389021849703e-01,9.971160870622206573e-01,9.967421828206377565e-01,9.983308554463685702e-01,9.971751784253343187e-01,9.950895880845173069e-01,9.986121958141209731e-01,9.969400940985648774e-01,9.963938756037035160e-01,9.979195043455192371e-01,9.983466853848386169e-01,9.978588753074959516e-01,9.978383625768433296e-01,9.991723760489247264e-01,9.975428616327524090e-01,9.992032376215943534e-01,9.975009901148341740e-01,9.963749466172078240e-01,9.979467951558977923e-01,9.977592939035064834e-01,9.949355374268126218e-01,9.991179574711174238e-01,9.944968247436588582e-01,9.965139275370631378e-01,9.971835805556443777e-01,9.963215857231647599e-01,9.976168067213837531e-01,9.982167871661107306e-01,9.984260275974231602e-01,9.976139716631010623e-01,9.974282861148371371e-01,9.974331347656306690e-01,9.980474490617422534e-01,9.943187626863513318e-01,9.985285936018576392e-01,9.975301918974655013e-01
9.968032177499848157e-01,9.900708329707340605e-01,9.951419959694635109e-01,9.961033421874407878e-01,9.941259505079134140e-01,9.960839026430577947e-01,9.973209045896960223e-01,9.977802751116564561e-01,9.953984222210214838e-01,1.000000000000000000e+00,9.950259462549040368e-01,9.994239389586465627e-01,9.972656782637205897e-01,9.920067723728371867e-01,9.967527627271295376e-01,9.986926047748583279e-01,9.948420724735921317e-01,9.965244576130596332e-01,9.991677948603236992e-01,9.953287325188742152e-01,9.982058707157133171e-01,9.968374966327360198e-01,9.971611142884412304e-01,9.983089297411928964e-01,9.950710146865978656e-01,9.968304550354111226e-01,9.971493726665350277e-01,9.961507276473785533e-01,9.959779450577135318e-01,9.938336430329360871e-01,9.961998056637395571e-01,9.986841440562971295e-01,9.982874802704990724e-01,9.941558361071395344e-01,9.973089103428742774e-01,9.963857256536929885e-01,9.990243080204642689e-01,9.976819752635446292e-01,9.941986824513994181e-01,9.923770815989126914e-01,9.956436647177968613e-01,9.960187470027358492e-01,9.946813984258464636e-01,9.975307178709642564e-01,9.981319391195341284e-01,9.953972795658906358e-01,9.978283938464342917e-01,9.964260835744408462e-01,9.980158491333391835e-01,9.955592516036868567e-01,9.978379967699076980e-01,9.942894564203792473e-01,9.961703983617881120e-01,9.984059040266788365e-01,9.962572221955380281e-01,9.971730825811523369e-01,9.938614977710973353e-01,9.974090760918138399e-01,9.968469073468319008e-01,9.966570554440548069e-01,9.957890089599797934e-01,9.985948312500215751e-01,9.951983316315218264e-01,9.948224088324745251e-01,9.989786842190671035e-01,9.965597508910034596e-01,9.978621055953567076e-01,9.956298927925960607e-01,9.960767484285310003e-01,9.962410554981945277e-01,9.956031422451167012e-01,9.985195502953331248e-01,9.961153294354054832e-01,9.939505089510910496e-01,9.977276872996523327e-01,9.958766597641041107e-01,9.980549979885111611e-01,9.986351625746938687e-01,9.961846900274288208e-01,9.921626863269846774e-01,9.959629574534907270e-01,9.968431737194998199e-01,9.984489444216340104e-01,9.969792643668787813e-01,9.958057163388710498e-01,9.964536715917371446e-01,9.952533110180967757e-01,9.961836667870265227e-01,9.969886748143856892e-01,9.961752823417373559e-01,9.940024949654419073e-01,9.970971853624689407e-01,9.979530548086777975e-01
